num|Title|Summary
3884| ทริสเชื่อ22บจ.อสังหาฯมีเงินสดรองรับไถ่ถอนหุ้นกู้ครบปีนี้8.9หมื่นล.|ทริสเรทติ้ง เผย 22 บจ.อสังหาฯมีหุ้นกู้ครบกำหนดปีนี้รวม 8.93 หมื่นล้านบาท เชื่อทุกรายมีเงินสดคงเหลือในมือ-วงเงินกู้ เพียงพอรองรับไถ่ถอน หลังนักลงทุนสนใจลงทุนน้อยลง พร้อมกำชับ รักษาสภาพคล่อง หลังโควิด-19ระบาด หวั่นกระทบรายได้-เงินสด
3885|ธปท.ชี้ หากมาตรการกระตุ้นศก.ก๊อก3 เกิน4แสนล้านบ. หนุนจีดีพี ได้2-3%|ธปท.จับตามาตรการกระตุ้นเศรษฐกิจภาครัฐก๊อก3 หากเกิน 4 แสนล้านบาท คาดมีผลบวกต่อจีดีพีถึง 2-3% รวมถึงให้ติดตามมาตรการช่วยเหลือแรงงานเดือนละ 5พันบาท เชื่อหากช่วยมากกว่า 3ล้านคน มีผลช่วยกระตุ้นเศรษฐกิจเพิ่ม
3886|#ธนาคารกรุงเทพ มาแรงบ่ายนี้ บ่นระงมโซเชียล ระบบล่ม อีกแล้ว|ฮอตโซเชียล #ธนาคารกรุงเทพ มาแรงบ่ายนี้ บ่นระงม ระบบล่ม อีกแล้ว
3887|บสย. เร่งเยียวยาท่องเที่ยว ค้ำฯซอฟท์โลนเต็มวงเงิน |บสย.เร่งเยียวยาภาคท่องเที่ยว เปิดเกณฑ์ค้ำประกันสินเชื่อ ผ่านซอฟท์โลน 10,000 ล้านบาท  เติมทุนเต็มวงเงิน ค้ำประกันสินเชื่อสูงสุดต่อราย  20 ล้านบาท
 
3888|หุ้นไทย ภาคเช้า ปิดที่ 1,117.83 จุด บวก 30.01 จุด หรือ 2.76%|กรุงเทพธุรกิจออนไลน์ - การซื้อขายหลักทรัพย์ภาคเช้าวันอังคาร (31 มี.ค. 63) เวลา 12.30 น. ดัชนีปิดอยู่ที่ 1,117.83 จุด ปรับเพิ่มขึ้น 30.01 จุด หรือ 2.76% มูลค่าการซื้อ-ขายทั้งสิ้น 27,725.54 ล้านบาท

3889|แบงก์กรุงเทพ แจ้ง โมบายแบงกิ้ง-เอทีเอ็ม ขัดข้องชั่วคราว สั่งเร่งแก้ ให้กลับมาใช้งานปกติโดยเร็ว|ธนาคารกรุงเทพ รับระบบบัวหลวงเอ็มแบงกิ้ง และเอทีเอ็ม บางจุด ระบบขัดข้อง รับเร่งดำเนินการแก้ระบบโดยเร็ว เพื่อให้ระบบกลับมาดำเนินการได้ตามปกติ
3890|แบงก์ ยึดรูปแบบ เราไม่ทิ้งกัน เปิดลงทะเบียนออนไลน์ พักหนี้-ลดดอกเบี้ย|ชมรมธุรกิจบัตรเครดิต เผยแบงก์-นอนแบงก์ เตรียมสร้างระบบลงทะเบียนออนไลน์ คล้ายโครงการ เราไม่ทิ้งกัน  เพื่อช่วยเหลือลูกหนี้ที่ได้รับผลกระทบจากโควิด-19 ได้ทันท่วงที หลังยอดโทรผ่าน คอลเซ็นเตอร์ พุ่งกว่า 2 เท่า  
3891|เปิดแผนคืนเงินผู้ถือหน่วย4กองทุน  ทีเอ็มบีอีสท์สปริงลั่น3เดือนจบ|วิบากกรรมบริษัทหลักทรัพย์จัดการกองทุน (บลจ.) ทหารไทย จำกัด หรือ บลจ.ทีเอ็มบี อิสท์สปริง เริ่มเห็นสัญญาณที่ดี หลังถูกผลกระทบโดยตรงจากการแพนิกในตลาดตราสารหนี้เล่นงาน 
